sinif,x1,y1,z1,x2,y2,z2,x3,y3,z3
kapali,0.635503351688385,0.825642466545105,-0.5682471990585327,0.4895118176937103,0.7022551894187927,-0.9624398946762085,0.44059109687805176,0.8079929947853088,-0.21753159165382385
kapali,0.6355698704719543,0.826333224773407,-0.5669913291931152,0.48972827196121216,0.7030832171440125,-0.9616461992263794,0.4417220652103424,0.8080760836601257,-0.22034022212028503
kapali,0.6356821060180664,0.8272385001182556,-0.5350731611251831,0.4897259771823883,0.7034055590629578,-0.9140674471855164,0.442748486995697,0.808245837688446,-0.19513730704784393
kapali,0.6356845498085022,0.8276568055152893,-0.5512177348136902,0.4897419512271881,0.7044042348861694,-0.9310928583145142,0.4429507255554199,0.8082299828529358,-0.210183784365654
kapali,0.6360253691673279,0.82803875207901,-0.544497013092041,0.4897642731666565,0.7046052813529968,-0.9271882176399231,0.4430393576622009,0.8082144260406494,-0.19424952566623688
kapali,0.636910080909729,0.8280947208404541,-0.5426340699195862,0.4897614121437073,0.7046432495117188,-0.9229222536087036,0.44313177466392517,0.8081952333450317,-0.19284728169441223
kapali,0.6374720335006714,0.8282578587532043,-0.5456218719482422,0.48870331048965454,0.7046149969100952,-0.9249842762947083,0.44343024492263794,0.8085698485374451,-0.19295749068260193
kapali,0.6378557682037354,0.8287668824195862,-0.5519084334373474,0.4883800446987152,0.7046433091163635,-0.9258039593696594,0.443372905254364,0.8088263273239136,-0.20630097389221191
kapali,0.6378836035728455,0.8288188576698303,-0.5470596551895142,0.4883876442909241,0.7047480940818787,-0.9240117073059082,0.44325947761535645,0.8090864419937134,-0.20170874893665314
kapali,0.6378623247146606,0.8290868997573853,-0.5570523142814636,0.4883878827095032,0.7049208283424377,-0.9349157214164734,0.4430829584598541,0.8099702596664429,-0.20797984302043915
kapali,0.6378502249717712,0.8293046355247498,-0.5586434006690979,0.48833322525024414,0.7051162123680115,-0.9446372985839844,0.4422484338283539,0.8104161024093628,-0.20943179726600647
kapali,0.637902021408081,0.8297498226165771,-0.559147834777832,0.4883202612400055,0.7057052254676819,-0.9444735646247864,0.4417406916618347,0.8108453750610352,-0.20964837074279785
kapali,0.6376339793205261,0.8304167985916138,-0.547855794429779,0.48822444677352905,0.7062634229660034,-0.9221680760383606,0.44076457619667053,0.8108893632888794,-0.20258665084838867
kapali,0.6373468637466431,0.8306658864021301,-0.5487169623374939,0.4882662892341614,0.7065707445144653,-0.9237371683120728,0.44058746099472046,0.810910165309906,-0.19377775490283966
kapali,0.6373932957649231,0.830859899520874,-0.5488605499267578,0.4878665506839752,0.7066020965576172,-0.9294115900993347,0.44043779373168945,0.8111042380332947,-0.19016912579536438
kapali,0.6373956203460693,0.8308976292610168,-0.5184130072593689,0.48780298233032227,0.7068241834640503,-0.8986590504646301,0.44025087356567383,0.8112607598304749,-0.16522863507270813
kapali,0.6373084783554077,0.830910861492157,-0.5225086808204651,0.48779621720314026,0.7069253325462341,-0.9011990427970886,0.4401566982269287,0.8111183047294617,-0.1732824295759201
kapali,0.637311577796936,0.8310106992721558,-0.5259106755256653,0.4878118932247162,0.7071726322174072,-0.9052168130874634,0.44004544615745544,0.8112422823905945,-0.17360477149486542
kapali,0.6373306512832642,0.8312385082244873,-0.5280348062515259,0.4878825545310974,0.7072943449020386,-0.9076372385025024,0.43998581171035767,0.8112528324127197,-0.18599112331867218
kapali,0.6373302936553955,0.8313438296318054,-0.5282621383666992,0.4878341555595398,0.7074965238571167,-0.9089788198471069,0.4399425983428955,0.811181902885437,-0.18615618348121643
kapali,0.6374067068099976,0.8315433859825134,-0.5357531309127808,0.4875565469264984,0.7074875235557556,-0.9110255241394043,0.4399281144142151,0.8111995458602905,-0.19045181572437286
kapali,0.6375561952590942,0.8320732116699219,-0.5371001362800598,0.4881671369075775,0.707789957523346,-0.9145061373710632,0.43968018889427185,0.8113059401512146,-0.19033801555633545
kapali,0.6374896168708801,0.8323565721511841,-0.5406779050827026,0.4881706237792969,0.7078403234481812,-0.920079231262207,0.4394741654396057,0.8114883899688721,-0.1904301792383194
kapali,0.6374213695526123,0.8325181603431702,-0.5345128774642944,0.4880177974700928,0.7078155875205994,-0.9134861826896667,0.4393957257270813,0.8115827441215515,-0.1798441857099533
kapali,0.6375346779823303,0.8329328894615173,-0.5397170782089233,0.4880449175834656,0.7079244256019592,-0.9138352274894714,0.4393835961818695,0.8118614554405212,-0.18116319179534912
kapali,0.6376864314079285,0.8332214951515198,-0.5390743017196655,0.48805269598960876,0.7080010175704956,-0.914110541343689,0.4392949640750885,0.8120720982551575,-0.18183612823486328
kapali,0.6376802921295166,0.8331844210624695,-0.5292856097221375,0.48806604743003845,0.7080761790275574,-0.8991231918334961,0.43937283754348755,0.8120430707931519,-0.169015571475029
kapali,0.6379020810127258,0.8331229090690613,-0.5158344507217407,0.48754677176475525,0.7080316543579102,-0.8693949580192566,0.43941551446914673,0.8120077252388,-0.17138096690177917
kapali,0.6380418539047241,0.8330798745155334,-0.517652153968811,0.48734015226364136,0.708024263381958,-0.8785374760627747,0.4396026134490967,0.8116470575332642,-0.19136974215507507
kapali,0.6380971074104309,0.8329156637191772,-0.5196091532707214,0.48723697662353516,0.7080556750297546,-0.8753920793533325,0.4400175213813782,0.8112571239471436,-0.18535767495632172
kapali,0.6381015181541443,0.8328551054000854,-0.5321221947669983,0.4861103594303131,0.7079237699508667,-0.8763095736503601,0.4400649964809418,0.8118864297866821,-0.19208593666553497
kapali,0.6381086111068726,0.8327838778495789,-0.534147322177887,0.48607930541038513,0.7077866792678833,-0.8858604431152344,0.4400656819343567,0.8119308352470398,-0.18844343721866608
kapali,0.6381440758705139,0.832704484462738,-0.5381566286087036,0.4857928156852722,0.7071241140365601,-0.8944898843765259,0.4402308464050293,0.8119499683380127,-0.19444796442985535
kapali,0.6381746530532837,0.8324928879737854,-0.5408148765563965,0.4853443205356598,0.7069823741912842,-0.9073362350463867,0.4402453899383545,0.8119251728057861,-0.19501204788684845
kapali,0.6381713151931763,0.8322885632514954,-0.5516684055328369,0.48489856719970703,0.7068255543708801,-0.9150933027267456,0.4400723874568939,0.8120222091674805,-0.19194082915782928
kapali,0.6382725238800049,0.8322861194610596,-0.5868497490882874,0.48478689789772034,0.7067860960960388,-0.9568861722946167,0.4399414658546448,0.8121396899223328,-0.1973460614681244
kapali,0.6382694840431213,0.8322831392288208,-0.5782086849212646,0.48478636145591736,0.7067880630493164,-0.9466940760612488,0.4397470951080322,0.8121515512466431,-0.19803020358085632
kapali,0.6383315920829773,0.8322768807411194,-0.5728791356086731,0.484771728515625,0.7066996097564697,-0.9324393272399902,0.43974047899246216,0.8121094107627869,-0.19779124855995178
kapali,0.6386842727661133,0.8322818875312805,-0.5741242170333862,0.4846253991127014,0.7066672444343567,-0.9407097697257996,0.4397442936897278,0.8121891617774963,-0.20124904811382294
kapali,0.638792097568512,0.8323453664779663,-0.5729818344116211,0.48434287309646606,0.7064523696899414,-0.9371516108512878,0.43984729051589966,0.812385618686676,-0.189962238073349
kapali,0.6388744115829468,0.8323496580123901,-0.5707880258560181,0.4843716025352478,0.7064393162727356,-0.9352942705154419,0.43997684121131897,0.8123546838760376,-0.1810605376958847
kapali,0.6388825178146362,0.8322740793228149,-0.5448900461196899,0.4844985604286194,0.7064325213432312,-0.9095916748046875,0.4399959146976471,0.8122901320457458,-0.17353948950767517
kapali,0.6386982798576355,0.8322423100471497,-0.5444115400314331,0.48444169759750366,0.7061991095542908,-0.910784125328064,0.44004884362220764,0.8121703863143921,-0.17512266337871552
kapali,0.6386606097221375,0.8322399854660034,-0.5430597066879272,0.4844958782196045,0.7061911225318909,-0.9111555218696594,0.4397270679473877,0.8121029138565063,-0.17628584802150726
kapali,0.6383275389671326,0.8323124647140503,-0.5384166836738586,0.4847244620323181,0.7061483860015869,-0.9063385128974915,0.4395174980163574,0.8116238117218018,-0.1700117141008377
kapali,0.6381548643112183,0.8323858976364136,-0.532892107963562,0.48463448882102966,0.7060545086860657,-0.9047091603279114,0.43940868973731995,0.8107808232307434,-0.16929778456687927
kapali,0.6381517648696899,0.8323935270309448,-0.5549347400665283,0.48463526368141174,0.7060345411300659,-0.9323792457580566,0.43889451026916504,0.8108490705490112,-0.16943053901195526
kapali,0.6376658082008362,0.8324119448661804,-0.5521866083145142,0.48391491174697876,0.7056523561477661,-0.924148440361023,0.4384572505950928,0.8106817603111267,-0.17113438248634338
kapali,0.6375851631164551,0.8324070572853088,-0.5478801131248474,0.48352375626564026,0.7054646611213684,-0.9168974161148071,0.4378181993961334,0.8103761076927185,-0.15758992731571198
kapali,0.6372755765914917,0.8324705958366394,-0.5456835627555847,0.4834091067314148,0.7052676677703857,-0.913079559803009,0.43780240416526794,0.8098668456077576,-0.16310453414916992
kapali,0.636917233467102,0.8324760794639587,-0.5456418395042419,0.48340725898742676,0.7053449153900146,-0.9143856167793274,0.4377928674221039,0.8099004030227661,-0.16485512256622314
kapali,0.6367620229721069,0.8325050473213196,-0.5628920793533325,0.4828723967075348,0.7049509286880493,-0.9290170669555664,0.4377146363258362,0.8098971247673035,-0.1764746904373169
kapali,0.6367060542106628,0.8325474262237549,-0.5612846612930298,0.4826287627220154,0.7049391865730286,-0.92597496509552,0.43748217821121216,0.8098334670066833,-0.17603012919425964
kapali,0.6367012858390808,0.832619845867157,-0.5595346689224243,0.48258644342422485,0.7047468423843384,-0.9277974963188171,0.437460333108902,0.8097977042198181,-0.17449140548706055
kapali,0.6364213824272156,0.8326646089553833,-0.5679916143417358,0.4821804165840149,0.7046011090278625,-0.9366992115974426,0.4374569356441498,0.8101134896278381,-0.18284505605697632
kapali,0.6364160776138306,0.8327673077583313,-0.5618329048156738,0.48215538263320923,0.704541802406311,-0.93492192029953,0.43743667006492615,0.8101077675819397,-0.18439248204231262
kapali,0.6363959312438965,0.8328322768211365,-0.5578418970108032,0.4821629524230957,0.7045818567276001,-0.9298800230026245,0.4372708201408386,0.8101091384887695,-0.1840774118900299
kapali,0.6363905668258667,0.8328630328178406,-0.5689119100570679,0.4821598529815674,0.7046326398849487,-0.9384838342666626,0.43726858496665955,0.8100799322128296,-0.18920743465423584
kapali,0.6363891959190369,0.8328631520271301,-0.5715274810791016,0.48189544677734375,0.7045558094978333,-0.9385144114494324,0.4372653067111969,0.8097698092460632,-0.19875243306159973
kapali,0.6363916993141174,0.8328999876976013,-0.5416706204414368,0.48187965154647827,0.7045494914054871,-0.9151663780212402,0.4372323453426361,0.809766411781311,-0.15495115518569946
kapali,0.6363773345947266,0.8330644965171814,-0.5433617830276489,0.48189228773117065,0.7046095728874207,-0.9178263545036316,0.4371437430381775,0.8097631335258484,-0.15930256247520447
kapali,0.6362024545669556,0.833073616027832,-0.5547460913658142,0.4817454218864441,0.7045398950576782,-0.9255753755569458,0.43713751435279846,0.809799313545227,-0.1771145761013031
kapali,0.6361374855041504,0.8330846428871155,-0.5524044036865234,0.4818759858608246,0.7045469880104065,-0.9221924543380737,0.436734676361084,0.8095969557762146,-0.1766960322856903
kapali,0.6361316442489624,0.8330942988395691,-0.5522180199623108,0.4819002151489258,0.7045755386352539,-0.9219948053359985,0.436457097530365,0.8095779418945312,-0.1806088387966156
kapali,0.6361263990402222,0.8330796957015991,-0.5393785238265991,0.48192960023880005,0.7046254277229309,-0.9102877378463745,0.4364241659641266,0.80958092212677,-0.17424485087394714
kapali,0.6363118886947632,0.8330891132354736,-0.5643593668937683,0.48189663887023926,0.7047064900398254,-0.9357262849807739,0.4362953305244446,0.8095566630363464,-0.18196234107017517
kapali,0.6363779306411743,0.8330904841423035,-0.5631257891654968,0.4820743203163147,0.7052710652351379,-0.9296921491622925,0.43628978729248047,0.8095279932022095,-0.1843811720609665
kapali,0.6364597082138062,0.8330581784248352,-0.5318298935890198,0.4823630452156067,0.7058960795402527,-0.8994649052619934,0.43631815910339355,0.8089979290962219,-0.17540153861045837
kapali,0.6363938450813293,0.8330093026161194,-0.5396021604537964,0.4824124872684479,0.7062590718269348,-0.9107810258865356,0.43631991744041443,0.8087169528007507,-0.18600045144557953
kapali,0.6363469958305359,0.8323065638542175,-0.5595412254333496,0.4825391173362732,0.7063977122306824,-0.9320198893547058,0.43701428174972534,0.8082506656646729,-0.188510924577713
kapali,0.6363499164581299,0.8311843276023865,-0.5547558069229126,0.482574462890625,0.7064229846000671,-0.9202827215194702,0.4369876980781555,0.8082507252693176,-0.18823128938674927
kapali,0.635677695274353,0.8289992213249207,-0.5419245362281799,0.4824465811252594,0.7058855891227722,-0.9077473878860474,0.43846553564071655,0.808014452457428,-0.18787184357643127
kapali,0.6341914534568787,0.8252584338188171,-0.5420266389846802,0.4806825518608093,0.7044878602027893,-0.9076908230781555,0.43652772903442383,0.8074814677238464,-0.1899918019771576
kapali,0.6317499876022339,0.8190181255340576,-0.5484284162521362,0.4797433018684387,0.702958881855011,-0.9091394543647766,0.4338851869106293,0.8051798343658447,-0.18608161807060242
kapali,0.6291817426681519,0.8135217428207397,-0.5998660326004028,0.4767553210258484,0.7013416886329651,-0.9666693806648254,0.43245258927345276,0.8031639456748962,-0.18824701011180878
kapali,0.6276822686195374,0.8104541301727295,-0.6650747656822205,0.47222113609313965,0.698184609413147,-1.035010576248169,0.4317297041416168,0.8024987578392029,-0.23855102062225342
kapali,0.625005841255188,0.807559609413147,-0.641139566898346,0.47244834899902344,0.6981642246246338,-1.0175230503082275,0.43037405610084534,0.8013840317726135,-0.22864659130573273
kapali,0.6195850372314453,0.806209146976471,-0.6407745480537415,0.46830862760543823,0.6980364918708801,-1.0301034450531006,0.4267898201942444,0.8013865351676941,-0.22402389347553253
kapali,0.616047203540802,0.8058251738548279,-0.6434749364852905,0.4666063189506531,0.6983533501625061,-1.0243885517120361,0.4225063920021057,0.8013536334037781,-0.23740246891975403
kapali,0.613910436630249,0.8055658936500549,-0.6151961088180542,0.46517008543014526,0.6983934640884399,-0.9961744546890259,0.41954508423805237,0.8010342717170715,-0.229087233543396
kapali,0.6129783987998962,0.8052229285240173,-0.5789232850074768,0.46502408385276794,0.6990125179290771,-0.9821828603744507,0.4176798462867737,0.8010158538818359,-0.19050483405590057
kapali,0.6117831468582153,0.8052962422370911,-0.5776852369308472,0.4642617106437683,0.6995819211006165,-0.9706830978393555,0.41631603240966797,0.800989031791687,-0.1900498867034912
kapali,0.6110525727272034,0.8053872585296631,-0.562527060508728,0.4632270336151123,0.6996863484382629,-0.9400094151496887,0.4157811105251312,0.8009412884712219,-0.1863115131855011
kapali,0.61077880859375,0.8046329617500305,-0.5841508507728577,0.4614962637424469,0.6997699737548828,-0.973924994468689,0.4153680205345154,0.8008578419685364,-0.2015937864780426
kapali,0.6097326874732971,0.8030052185058594,-0.6047648191452026,0.4594500958919525,0.699779212474823,-1.0081698894500732,0.41544198989868164,0.8006829023361206,-0.21200034022331238
kapali,0.6084606647491455,0.8030315041542053,-0.6045419573783875,0.4588076174259186,0.6998829245567322,-1.0008044242858887,0.41504034399986267,0.8009188175201416,-0.21104352176189423
kapali,0.6074935793876648,0.8031073808670044,-0.5824334621429443,0.4579748511314392,0.6997581720352173,-0.9547969698905945,0.41517704725265503,0.8016282916069031,-0.20252132415771484
kapali,0.6069761514663696,0.8031933903694153,-0.5872381925582886,0.4576391577720642,0.6998099684715271,-0.9687444567680359,0.41528335213661194,0.8020314574241638,-0.20739474892616272
kapali,0.606652021408081,0.8031885623931885,-0.6736135482788086,0.45783013105392456,0.7015432119369507,-1.078761100769043,0.41484037041664124,0.8001300692558289,-0.24300026893615723
kapali,0.6060229539871216,0.8033478856086731,-0.659869909286499,0.45725446939468384,0.7020058035850525,-1.0567957162857056,0.41294655203819275,0.8000949025154114,-0.24003966152668
kapali,0.6050560474395752,0.8033763766288757,-0.6961323022842407,0.45573949813842773,0.7028146386146545,-1.0942189693450928,0.4097519814968109,0.8029878735542297,-0.2551073431968689
kapali,0.6031591296195984,0.8039382696151733,-0.671174943447113,0.45234283804893494,0.7029592394828796,-1.065908432006836,0.408366858959198,0.8040373921394348,-0.2411469966173172
kapali,0.6023584604263306,0.8045440912246704,-0.6633011102676392,0.450051486492157,0.7031786441802979,-1.052574872970581,0.40648069977760315,0.8049837946891785,-0.2382214069366455
kapali,0.6003460884094238,0.8045896887779236,-0.6583261489868164,0.4495112895965576,0.703866720199585,-1.0462591648101807,0.4038581848144531,0.8051558136940002,-0.2193443328142166
kapali,0.5967631936073303,0.8052326440811157,-0.5847383737564087,0.4453345239162445,0.7039545178413391,-0.954820990562439,0.4012923836708069,0.8049154281616211,-0.1878572404384613
kapali,0.5898274183273315,0.8061187267303467,-0.5763638615608215,0.43460577726364136,0.7035775780677795,-0.9503114819526672,0.39663606882095337,0.8050025701522827,-0.17937159538269043
kapali,0.5847907066345215,0.8064374327659607,-0.5839138031005859,0.4294343888759613,0.7035776376724243,-0.9676190614700317,0.38741904497146606,0.8065581917762756,-0.18282240629196167
kapali,0.5801002979278564,0.806465208530426,-0.5823332071304321,0.4272902011871338,0.7034990191459656,-0.9678022265434265,0.3844582438468933,0.8067201375961304,-0.18326833844184875
kapali,0.5754454731941223,0.8066344857215881,-0.5434794425964355,0.42402592301368713,0.7034146785736084,-0.9394532442092896,0.38008323311805725,0.8067055940628052,-0.1551443189382553
kapali,0.5711246728897095,0.8072403073310852,-0.5549212098121643,0.4198436141014099,0.7020564675331116,-0.969694972038269,0.37561294436454773,0.8063945770263672,-0.16483472287654877
kapali,0.5674567818641663,0.8069899678230286,-0.5388937592506409,0.41738826036453247,0.6960623264312744,-0.9682468175888062,0.3679947257041931,0.8063222765922546,-0.15014749765396118
kapali,0.5624781250953674,0.8059796690940857,-0.510241687297821,0.41065940260887146,0.6912223696708679,-0.9466619491577148,0.36343199014663696,0.8050959706306458,-0.14100085198879242
kapali,0.557453989982605,0.8057238459587097,-0.5274319052696228,0.40640464425086975,0.6901371479034424,-0.9630554914474487,0.3599850535392761,0.8048111200332642,-0.1445903480052948
kapali,0.5523754358291626,0.8083888292312622,-0.5300833582878113,0.40369170904159546,0.6903022527694702,-0.9675592184066772,0.35701847076416016,0.8048933744430542,-0.1495659053325653
kapali,0.5516201257705688,0.8132292628288269,-0.5365889072418213,0.4022199511528015,0.6905093789100647,-0.9683241844177246,0.3600108027458191,0.8057658672332764,-0.15217748284339905
kapali,0.5540757775306702,0.8180748820304871,-0.564713180065155,0.4035937190055847,0.6918099522590637,-0.9777525067329407,0.3686242997646332,0.8077697157859802,-0.16351094841957092
kapali,0.555518388748169,0.8217595815658569,-0.5885434150695801,0.40488260984420776,0.6937924027442932,-0.981439471244812,0.376026451587677,0.8112145066261292,-0.1852903515100479
kapali,0.5565398931503296,0.8239888548851013,-0.5936805009841919,0.40576085448265076,0.6967740654945374,-0.980527400970459,0.38087552785873413,0.8155509233474731,-0.1869635432958603
kapali,0.5572916865348816,0.8260287642478943,-0.5705549716949463,0.4063824713230133,0.6987946629524231,-0.9440081715583801,0.38316142559051514,0.8167627453804016,-0.1783391833305359
kapali,0.5578638315200806,0.827366292476654,-0.5640818476676941,0.407054603099823,0.7012245655059814,-0.9444929957389832,0.38436171412467957,0.8169873356819153,-0.16653886437416077
kapali,0.5582753419876099,0.8311544060707092,-0.5735717415809631,0.40754857659339905,0.7034952044487,-0.9489954113960266,0.385283887386322,0.8194153308868408,-0.1721489280462265
kapali,0.5584942698478699,0.8351596593856812,-0.6035977602005005,0.40856751799583435,0.7057549953460693,-0.9901555180549622,0.38520175218582153,0.8221408724784851,-0.19197632372379303
kapali,0.5586711168289185,0.837642252445221,-0.5978607535362244,0.4109641909599304,0.7083462476730347,-0.9888928532600403,0.38570407032966614,0.8243104219436646,-0.18964871764183044
kapali,0.5588079690933228,0.8405541181564331,-0.5960944890975952,0.41178494691848755,0.7099632024765015,-0.9689553380012512,0.38582921028137207,0.8264783620834351,-0.18487121164798737
kapali,0.5588399171829224,0.8434788584709167,-0.5948675870895386,0.41714102029800415,0.7144683599472046,-0.9706608653068542,0.3868054449558258,0.8287601470947266,-0.17966751754283905
kapali,0.558946967124939,0.8451258540153503,-0.5963967442512512,0.42039141058921814,0.7175130844116211,-0.9730348587036133,0.3867555260658264,0.8290876746177673,-0.18151351809501648
kapali,0.5590246319770813,0.8463723659515381,-0.5919318795204163,0.42359858751296997,0.7203822731971741,-0.9680570363998413,0.3867420554161072,0.8288984298706055,-0.17814746499061584
kapali,0.559276282787323,0.847484290599823,-0.5989075303077698,0.42388781905174255,0.7210775017738342,-0.9814181327819824,0.3866150975227356,0.830005943775177,-0.1866995245218277
kapali,0.5593241453170776,0.848288357257843,-0.5973649621009827,0.4241654872894287,0.7217684984207153,-0.9798315167427063,0.3862028121948242,0.830005943775177,-0.187505304813385
kapali,0.5589590668678284,0.8484166264533997,-0.5711253881454468,0.4236043095588684,0.7216680645942688,-0.9325630068778992,0.38554832339286804,0.830285906791687,-0.18114228546619415
kapali,0.5588226318359375,0.8485615849494934,-0.5719515085220337,0.4235198497772217,0.7217832803726196,-0.9379996061325073,0.3850696086883545,0.8308293223381042,-0.18111363053321838
kapali,0.558862566947937,0.8485215902328491,-0.6069586277008057,0.42341017723083496,0.7216342091560364,-0.993925929069519,0.38554248213768005,0.8307890295982361,-0.19253617525100708
kapali,0.559489369392395,0.8484621047973633,-0.605418860912323,0.42365390062332153,0.7215274572372437,-0.9918344616889954,0.38607731461524963,0.8309450745582581,-0.18834540247917175
kapali,0.5604103803634644,0.8488645553588867,-0.6027225255966187,0.4246269166469574,0.7222177386283875,-0.9847798347473145,0.3860850930213928,0.8328295350074768,-0.18775123357772827
kapali,0.5611516833305359,0.8498449921607971,-0.6026734113693237,0.4250241219997406,0.7225972414016724,-0.9832364916801453,0.3864189088344574,0.8330550789833069,-0.1888887882232666
kapali,0.5617610812187195,0.8509162068367004,-0.6014747619628906,0.4259524941444397,0.7238984704017639,-0.9679560661315918,0.3865077495574951,0.8333240747451782,-0.18903657793998718
kapali,0.5617677569389343,0.8521535396575928,-0.5922718644142151,0.4255432188510895,0.7240679264068604,-0.9548772573471069,0.38645684719085693,0.8335694074630737,-0.17907287180423737
kapali,0.5617745518684387,0.8529671430587769,-0.5695903897285461,0.4252346158027649,0.7242960333824158,-0.9253032803535461,0.386446088552475,0.8338093161582947,-0.1635303646326065
kapali,0.5617988109588623,0.8537471890449524,-0.5669738054275513,0.42521804571151733,0.7247340679168701,-0.926577091217041,0.38651424646377563,0.8341768383979797,-0.16514766216278076
kapali,0.5619518160820007,0.8550350666046143,-0.5540862083435059,0.42550164461135864,0.7260961532592773,-0.9153014421463013,0.3860953748226166,0.8343368172645569,-0.16291651129722595
kapali,0.5619384050369263,0.855785071849823,-0.5484267473220825,0.4254840314388275,0.7263748645782471,-0.9012085795402527,0.3853418529033661,0.8350659608840942,-0.1508834958076477
kapali,0.561933696269989,0.8561735153198242,-0.5481592416763306,0.4254112243652344,0.7266798615455627,-0.8981595039367676,0.3852172791957855,0.8359744548797607,-0.14519916474819183
kapali,0.564012885093689,0.856364369392395,-0.6363266706466675,0.4261842668056488,0.7279742956161499,-0.9878014326095581,0.38564759492874146,0.8356675505638123,-0.20133765041828156
kapali,0.5646540522575378,0.8564015626907349,-0.5994668006896973,0.42895784974098206,0.7290811538696289,-0.9683899879455566,0.3857880234718323,0.8356724977493286,-0.19859953224658966
kapali,0.566667914390564,0.85638827085495,-0.5262224674224854,0.4303801953792572,0.7297890782356262,-0.8816760778427124,0.38780477643013,0.8352113962173462,-0.15074166655540466
kapali,0.5738548040390015,0.8568536639213562,-0.49209079146385193,0.43755659461021423,0.730167806148529,-0.839448094367981,0.39083272218704224,0.8314263224601746,-0.1332569420337677
kapali,0.5855334997177124,0.8559619784355164,-0.5086966753005981,0.44589781761169434,0.7294517159461975,-0.869259238243103,0.3955773115158081,0.8268777132034302,-0.13942590355873108
kapali,0.5997217893600464,0.854206383228302,-0.4938482642173767,0.4533866345882416,0.726611316204071,-0.8672921061515808,0.4037938117980957,0.823654294013977,-0.12778769433498383
kapali,0.6144534349441528,0.850591242313385,-0.49776512384414673,0.46364933252334595,0.7193219661712646,-0.9143382906913757,0.41608819365501404,0.8203297853469849,-0.13034220039844513
kapali,0.6359671950340271,0.8478392958641052,-0.5721040368080139,0.48204487562179565,0.7157604098320007,-0.9789248704910278,0.43339022994041443,0.8202840685844421,-0.1406465619802475
kapali,0.6615839600563049,0.847743809223175,-0.5833638906478882,0.5050219297409058,0.7117241024971008,-0.9963822364807129,0.4514824450016022,0.8187463283538818,-0.1458129584789276
kapali,0.6800183057785034,0.8479661345481873,-0.6028283834457397,0.5311353206634521,0.7102110385894775,-1.011812448501587,0.47102171182632446,0.8125330209732056,-0.16215486824512482
kapali,0.7023792266845703,0.8480151891708374,-0.6054385900497437,0.5533654689788818,0.7099198698997498,-1.0275018215179443,0.48739591240882874,0.8065980672836304,-0.16760273277759552
kapali,0.7189551591873169,0.8483136892318726,-0.6263300180435181,0.5652363300323486,0.7097570300102234,-1.044974446296692,0.5052635669708252,0.8059657216072083,-0.17970973253250122
kapali,0.7247468829154968,0.8491149544715881,-0.612470269203186,0.57139652967453,0.7099968791007996,-1.0455220937728882,0.5102360844612122,0.805058479309082,-0.1612020879983902
kapali,0.7359773516654968,0.8548106551170349,-0.6253058314323425,0.5822436213493347,0.7159074544906616,-1.0329326391220093,0.5230304002761841,0.805749773979187,-0.17984794080257416
